Order_ID,Order_Date,Region_ID,Region,State,City,Product_ID,Category,Product,Quantity,Sales_Amount,Year,Quarter,Quarter_Start
ORD0781,2025-05-29,R01,North,Uttar Pradesh,Lucknow,P004,Technology,Monitor,3.0,45039.57,2025,2025Q2,2025-04-01
ORD0219,2025-06-01,R04,West,Goa,Panaji,P005,Technology,Keyboard,6.0,17743.3,2025,2025Q2,2025-04-01
ORD0262,2025-06-01,R01,North,Uttar Pradesh,Lucknow,P004,Technology,Monitor,2.0,34963.75,2025,2025Q2,2025-04-01
ORD0835,2025-06-03,R02,South,Kerala,Kochi,P011,Office Supplies,Pen Set,3.0,837.02,2025,2025Q2,2025-04-01
ORD0105,2025-06-04,R01,North,Uttar Pradesh,Lucknow,P010,Office Supplies,Notebook,2.0,785.64,2025,2025Q2,2025-04-01
ORD0631,2025-06-04,R01,North,Haryana,Gurugram,P007,Furniture,Office Chair,3.0,28579.77,2025,2025Q2,2025-04-01
ORD0699,2025-06-04,R03,East,West Bengal,Kolkata,P012,Office Supplies,File Folder,6.0,998.76,2025,2025Q2,2025-04-01
ORD0945,2025-06-05,R03,East,Bihar,Patna,P001,Technology,Laptop,6.0,196786.1675,2025,2025Q2,2025-04-01
ORD0930,2025-06-07,R03,East,Odisha,Bhubaneswar,P010,Office Supplies,Notebook,7.0,2215.02,2025,2025Q2,2025-04-01
ORD0780,2025-06-08,R01,North,Uttar Pradesh,Lucknow,P009,Furniture,Bookshelf,2.0,13709.14,2025,2025Q2,2025-04-01
ORD0801,2025-06-09,R04,West,Gujarat,Ahmedabad,P012,Office Supplies,File Folder,7.0,1419.13,2025,2025Q2,2025-04-01
ORD0885,2025-06-09,R01,North,Punjab,Ludhiana,P008,Furniture,Office Desk,2.0,28597.59,2025,2025Q2,2025-04-01
ORD0111,2025-06-10,R04,West,Gujarat,Ahmedabad,P002,Technology,Smartphone,6.0,171001.6,2025,2025Q2,2025-04-01
ORD0796,2025-06-12,R04,West,Goa,Panaji,P004,Technology,Monitor,4.0,64850.52,2025,2025Q2,2025-04-01
ORD0868,2025-06-13,R02,South,Telangana,Hyderabad,P012,Office Supplies,File Folder,4.0,790.71,2025,2025Q2,2025-04-01
ORD0093,2025-06-14,R02,South,Kerala,Kochi,P011,Office Supplies,Pen Set,6.0,1583.2,2025,2025Q2,2025-04-01
ORD0246,2025-06-14,R04,West,Maharashtra,Mumbai,P010,Office Supplies,Notebook,6.0,2275.09,2025,2025Q2,2025-04-01
ORD0649,2025-06-15,R03,East,Jharkhand,Ranchi,P002,Technology,Smartphone,3.0,83230.31,2025,2025Q2,2025-04-01
ORD0805,2025-06-15,R02,South,Kerala,Kochi,P001,Technology,Laptop,2.0,139100.69,2025,2025Q2,2025-04-01
ORD0986,2025-06-17,R01,North,Uttar Pradesh,Lucknow,P003,Technology,Tablet,2.0,46398.12,2025,2025Q2,2025-04-01
ORD0019,2025-06-19,R04,West,Maharashtra,Mumbai,P003,Technology,Tablet,1.0,22854.85,2025,2025Q2,2025-04-01
ORD0580,2025-06-22,R01,North,Delhi,New Delhi,P010,Office Supplies,Notebook,4.0,1573.99,2025,2025Q2,2025-04-01
ORD0076,2025-06-24,R04,West,Rajasthan,Jaipur,P002,Technology,Smartphone,4.0,122548.09,2025,2025Q2,2025-04-01
ORD0837,2025-06-27,R02,South,Karnataka,Bengaluru,P009,Furniture,Bookshelf,6.0,47572.95,2025,2025Q2,2025-04-01
ORD0013,2025-07-01,R03,East,Bihar,Patna,P002,Technology,Smartphone,2.0,45441.63,2025,2025Q3,2025-07-01
ORD0423,2025-07-01,R03,East,Jharkhand,Ranchi,P005,Technology,Keyboard,6.0,14862.07,2025,2025Q3,2025-07-01
ORD0583,2025-07-01,R03,East,Odisha,Bhubaneswar,P006,Technology,Printer,5.0,55287.1,2025,2025Q3,2025-07-01
ORD0942,2025-07-02,R01,North,Haryana,Gurugram,P010,Office Supplies,Notebook,4.0,1391.07,2025,2025Q3,2025-07-01
ORD0242,2025-07-03,R04,West,Maharashtra,Mumbai,P006,Technology,Printer,7.0,88450.76,2025,2025Q3,2025-07-01
ORD0622,2025-07-05,R04,West,Goa,Panaji,P005,Technology,Keyboard,6.0,17440.84,2025,2025Q3,2025-07-01
ORD0074,2025-07-06,R04,West,Rajasthan,Jaipur,P002,Technology,Smartphone,6.0,196786.1675,2025,2025Q3,2025-07-01
ORD0974,2025-07-09,R02,South,Kerala,Kochi,P007,Furniture,Office Chair,7.0,71823.75,2025,2025Q3,2025-07-01
ORD0141,2025-07-10,R01,North,Haryana,Gurugram,P003,Technology,Tablet,6.0,140061.89,2025,2025Q3,2025-07-01
ORD0905,2025-07-10,R02,South,Karnataka,Bengaluru,P002,Technology,Smartphone,3.0,102761.94,2025,2025Q3,2025-07-01
ORD0012,2025-07-11,R04,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook,3.0,1092.53,2025,2025Q3,2025-07-01
ORD0881,2025-07-11,R02,South,Kerala,Kochi,P011,Office Supplies,Pen Set,1.0,270.55,2025,2025Q3,2025-07-01
ORD0137,2025-07-12,R01,North,Punjab,Ludhiana,P006,Technology,Printer,3.0,35098.61,2025,2025Q3,2025-07-01
ORD0682,2025-07-12,R01,North,Haryana,Gurugram,P009,Furniture,Bookshelf,6.0,39844.02,2025,2025Q3,2025-07-01
ORD0717,2025-07-12,R02,South,Telangana,Hyderabad,P002,Technology,Smartphone,3.0,94481.35,2025,2025Q3,2025-07-01
ORD0765,2025-07-13,R03,East,West Bengal,Kolkata,P002,Technology,Smartphone,2.0,48352.64,2025,2025Q3,2025-07-01
ORD0454,2025-07-15,R04,West,Goa,Panaji,P003,Technology,Tablet,6.0,145421.98,2025,2025Q3,2025-07-01
ORD0060,2025-07-17,R02,South,Kerala,Kochi,P010,Office Supplies,Notebook,1.0,355.74,2025,2025Q3,2025-07-01
ORD0269,2025-07-17,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,6.0,1153.41,2025,2025Q3,2025-07-01
ORD0328,2025-07-17,R01,North,Punjab,Ludhiana,P012,Office Supplies,File Folder,3.0,607.67,2025,2025Q3,2025-07-01
ORD0598,2025-07-19,R04,West,Maharashtra,Mumbai,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q3,2025-07-01
ORD0648,2025-07-25,R02,South,Tamil Nadu,Chennai,P005,Technology,Keyboard,6.0,18092.06,2025,2025Q3,2025-07-01
ORD0750,2025-07-25,R03,East,West Bengal,Kolkata,P003,Technology,Tablet,7.0,127730.65,2025,2025Q3,2025-07-01
ORD0016,2025-07-26,R03,East,Bihar,Patna,P006,Technology,Printer,4.0,48073.49,2025,2025Q3,2025-07-01
ORD0932,2025-07-26,R04,West,Goa,Panaji,P010,Office Supplies,Notebook,7.0,2526.3,2025,2025Q3,2025-07-01
ORD0005,2025-07-29,R03,East,Jharkhand,Ranchi,P001,Technology,Laptop,6.0,196786.1675,2025,2025Q3,2025-07-01
ORD0938,2025-07-29,R02,South,Kerala,Kochi,P003,Technology,Tablet,1.0,24503.39,2025,2025Q3,2025-07-01
ORD0359,2025-07-31,R01,North,Haryana,Gurugram,P002,Technology,Smartphone,2.0,63669.49,2025,2025Q3,2025-07-01
ORD0542,2025-08-01,R04,West,Maharashtra,Mumbai,P004,Technology,Monitor,7.0,120199.6,2025,2025Q3,2025-07-01
ORD0199,2025-08-02,R02,South,Telangana,Hyderabad,P001,Technology,Laptop,1.0,69800.11,2025,2025Q3,2025-07-01
ORD0825,2025-08-02,R04,West,Goa,Panaji,P006,Technology,Printer,4.0,48914.57,2025,2025Q3,2025-07-01
ORD0519,2025-08-03,R02,South,Karnataka,Bengaluru,P011,Office Supplies,Pen Set,3.0,838.83,2025,2025Q3,2025-07-01
ORD0104,2025-08-04,R01,North,Punjab,Ludhiana,P011,Office Supplies,Pen Set,1.0,243.01,2025,2025Q3,2025-07-01
ORD0189,2025-08-04,R02,South,Telangana,Hyderabad,P006,Technology,Printer,5.0,65327.32,2025,2025Q3,2025-07-01
ORD0594,2025-08-05,R02,South,Telangana,Hyderabad,P004,Technology,Monitor,3.0,49261.72,2025,2025Q3,2025-07-01
ORD0166,2025-08-07,R02,South,Kerala,Kochi,P011,Office Supplies,Pen Set,2.0,505.26,2025,2025Q3,2025-07-01
ORD0647,2025-08-08,R01,North,Punjab,Ludhiana,P006,Technology,Printer,3.0,35821.83,2025,2025Q3,2025-07-01
ORD0749,2025-08-08,R02,South,Telangana,Hyderabad,P007,Furniture,Office Chair,4.0,39759.79,2025,2025Q3,2025-07-01
ORD0725,2025-08-09,R04,West,Gujarat,Ahmedabad,P003,Technology,Tablet,5.0,117899.3,2025,2025Q3,2025-07-01
ORD0350,2025-08-12,R02,South,Tamil Nadu,Chennai,P011,Office Supplies,Pen Set,4.0,1086.13,2025,2025Q3,2025-07-01
ORD0975,2025-08-13,R02,South,Tamil Nadu,Chennai,P005,Technology,Keyboard,1.0,2591.35,2025,2025Q3,2025-07-01
ORD0731,2025-08-15,R04,West,Rajasthan,Jaipur,P001,Technology,Laptop,2.0,147182.97,2025,2025Q3,2025-07-01
ORD0156,2025-08-17,R04,West,Goa,Panaji,P006,Technology,Printer,7.0,94716.8,2025,2025Q3,2025-07-01
ORD0730,2025-08-19,R02,South,Karnataka,Bengaluru,P011,Office Supplies,Pen Set,1.0,290.39,2025,2025Q3,2025-07-01
ORD0098,2025-08-20,R01,North,Haryana,Gurugram,P011,Office Supplies,Pen Set,5.0,1181.7,2025,2025Q3,2025-07-01
ORD0237,2025-08-21,R02,South,Tamil Nadu,Chennai,P003,Technology,Tablet,5.0,131562.53,2025,2025Q3,2025-07-01
ORD0848,2025-08-21,R02,South,Tamil Nadu,Chennai,P004,Technology,Monitor,1.0,18545.11,2025,2025Q3,2025-07-01
ORD0143,2025-08-23,R02,South,Kerala,Kochi,P007,Furniture,Office Chair,3.0,32247.82,2025,2025Q3,2025-07-01
ORD0338,2025-08-23,R02,South,Tamil Nadu,Chennai,P002,Technology,Smartphone,6.0,196786.1675,2025,2025Q3,2025-07-01
ORD0628,2025-08-23,R02,South,Telangana,Hyderabad,P008,Furniture,Office Desk,4.0,63311.83,2025,2025Q3,2025-07-01
ORD0998,2025-08-23,R04,West,Gujarat,Ahmedabad,P012,Office Supplies,File Folder,7.0,1351.38,2025,2025Q3,2025-07-01
ORD0065,2025-08-24,R04,West,Goa,Panaji,P002,Technology,Smartphone,1.0,31170.65,2025,2025Q3,2025-07-01
ORD0448,2025-08-24,R04,West,Goa,Panaji,P001,Technology,Laptop,6.0,196786.1675,2025,2025Q3,2025-07-01
ORD0918,2025-08-25,R02,South,Tamil Nadu,Chennai,P007,Furniture,Office Chair,3.0,30721.13,2025,2025Q3,2025-07-01
ORD0345,2025-08-27,R03,East,Jharkhand,Ranchi,P011,Office Supplies,Pen Set,5.0,1118.68,2025,2025Q3,2025-07-01
ORD0712,2025-08-29,R01,North,Haryana,Gurugram,P008,Furniture,Office Desk,2.0,27039.85,2025,2025Q3,2025-07-01
ORD0966,2025-08-30,R02,South,Telangana,Hyderabad,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q3,2025-07-01
ORD0588,2025-08-31,R01,North,Haryana,Gurugram,P001,Technology,Laptop,4.0,72121.05,2025,2025Q3,2025-07-01
ORD0929,2025-08-31,R04,West,Rajasthan,Jaipur,P010,Office Supplies,Notebook,6.0,2456.52,2025,2025Q3,2025-07-01
ORD0071,2025-09-01,R01,North,Haryana,Gurugram,P003,Technology,Tablet,2.0,42854.35,2025,2025Q3,2025-07-01
ORD0559,2025-09-01,R01,North,Uttar Pradesh,Lucknow,P012,Office Supplies,File Folder,6.0,1203.81,2025,2025Q3,2025-07-01
ORD0590,2025-09-01,R02,South,Tamil Nadu,Chennai,P007,Furniture,Office Chair,7.0,64658.88,2025,2025Q3,2025-07-01
ORD0838,2025-09-02,R04,West,Gujarat,Ahmedabad,P005,Technology,Keyboard,1.0,2498.96,2025,2025Q3,2025-07-01
ORD0174,2025-09-03,R01,North,Punjab,Ludhiana,P004,Technology,Monitor,7.0,116124.87,2025,2025Q3,2025-07-01
ORD0049,2025-09-04,R01,North,Delhi,New Delhi,P010,Office Supplies,Notebook,2.0,670.76,2025,2025Q3,2025-07-01
ORD0258,2025-09-07,R03,East,Odisha,Bhubaneswar,P005,Technology,Keyboard,4.0,9525.17,2025,2025Q3,2025-07-01
ORD0195,2025-09-09,R03,East,Odisha,Bhubaneswar,P002,Technology,Smartphone,6.0,164537.07,2025,2025Q3,2025-07-01
ORD0571,2025-09-10,R02,South,Tamil Nadu,Chennai,P003,Technology,Tablet,3.0,76580.74,2025,2025Q3,2025-07-01
ORD0575,2025-09-12,R03,East,Bihar,Patna,P001,Technology,Laptop,1.0,62038.6,2025,2025Q3,2025-07-01
ORD0617,2025-09-12,R01,North,Delhi,New Delhi,P009,Furniture,Bookshelf,6.0,44149.21,2025,2025Q3,2025-07-01
ORD0683,2025-09-12,R02,South,Kerala,Kochi,P011,Office Supplies,Pen Set,1.0,265.57,2025,2025Q3,2025-07-01
ORD0389,2025-09-14,R02,South,Telangana,Hyderabad,P005,Technology,Keyboard,2.0,5873.42,2025,2025Q3,2025-07-01
ORD0623,2025-09-14,R01,North,Uttar Pradesh,Lucknow,P008,Furniture,Office Desk,7.0,102336.34,2025,2025Q3,2025-07-01
ORD0130,2025-09-16,R02,South,Tamil Nadu,Chennai,P009,Furniture,Bookshelf,1.0,8331.23,2025,2025Q3,2025-07-01
ORD0374,2025-09-17,R03,East,Bihar,Patna,P010,Office Supplies,Notebook,3.0,983.13,2025,2025Q3,2025-07-01
ORD0934,2025-09-17,R03,East,Bihar,Patna,P007,Furniture,Office Chair,2.0,18054.77,2025,2025Q3,2025-07-01
ORD0337,2025-09-24,R04,West,Rajasthan,Jaipur,P008,Furniture,Office Desk,3.0,46106.01,2025,2025Q3,2025-07-01
ORD0741,2025-09-26,R04,West,Rajasthan,Jaipur,P012,Office Supplies,File Folder,1.0,200.29,2025,2025Q3,2025-07-01
ORD0263,2025-09-27,R04,West,Goa,Panaji,P003,Technology,Tablet,5.0,110301.03,2025,2025Q3,2025-07-01
ORD0666,2025-09-27,R04,West,Rajasthan,Jaipur,P005,Technology,Keyboard,3.0,7728.34,2025,2025Q3,2025-07-01
ORD0767,2025-09-28,R02,South,Tamil Nadu,Chennai,P006,Technology,Printer,3.0,38776.13,2025,2025Q3,2025-07-01
ORD0630,2025-09-29,R01,North,Delhi,New Delhi,P003,Technology,Tablet,4.0,85032.24,2025,2025Q3,2025-07-01
ORD0735,2025-09-29,R02,South,Kerala,Kochi,P002,Technology,Smartphone,2.0,55591.6,2025,2025Q3,2025-07-01
ORD0904,2025-10-01,R03,East,West Bengal,Kolkata,P011,Office Supplies,Pen Set,5.0,1362.06,2025,2025Q4,2025-10-01
ORD0431,2025-10-02,R01,North,Haryana,Gurugram,P003,Technology,Tablet,5.0,132123.51,2025,2025Q4,2025-10-01
ORD0604,2025-10-03,R02,South,Tamil Nadu,Chennai,P007,Furniture,Office Chair,4.0,42060.89,2025,2025Q4,2025-10-01
ORD0084,2025-10-04,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,1.0,267.85,2025,2025Q4,2025-10-01
ORD0469,2025-10-04,R04,West,Gujarat,Ahmedabad,P012,Office Supplies,File Folder,7.0,1683.32,2025,2025Q4,2025-10-01
ORD0481,2025-06-10,R02,South,Kerala,Kochi,P004,Technology,Monitor,4.0,79270.09,2025,2025Q2,2025-04-01
ORD0092,2025-10-07,R03,East,Bihar,Patna,P006,Technology,Printer,6.0,81325.45,2025,2025Q4,2025-10-01
ORD0609,2025-10-07,R03,East,Odisha,Bhubaneswar,P004,Technology,Monitor,5.0,91952.19,2025,2025Q4,2025-10-01
ORD0719,2025-10-07,R01,North,Haryana,Gurugram,P003,Technology,Tablet,1.0,24456.21,2025,2025Q4,2025-10-01
ORD0827,2025-10-07,R03,East,Odisha,Bhubaneswar,P001,Technology,Laptop,1.0,60924.94,2025,2025Q4,2025-10-01
ORD0008,2025-10-08,R01,North,Punjab,Ludhiana,P009,Furniture,Bookshelf,6.0,54825.77,2025,2025Q4,2025-10-01
ORD0317,2025-10-10,R03,East,Jharkhand,Ranchi,P010,Office Supplies,Notebook,2.0,808.03,2025,2025Q4,2025-10-01
ORD0451,2025-10-10,R03,East,West Bengal,Kolkata,P008,Furniture,Office Desk,1.0,15796.58,2025,2025Q4,2025-10-01
ORD0734,2025-10-10,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,5.0,1298.66,2025,2025Q4,2025-10-01
ORD0919,2025-10-10,R02,South,Tamil Nadu,Chennai,P005,Technology,Keyboard,6.0,20744.02,2025,2025Q4,2025-10-01
ORD0053,2025-10-13,R01,North,Haryana,Gurugram,P007,Furniture,Office Chair,5.0,54254.83,2025,2025Q4,2025-10-01
ORD0312,2025-10-15,R02,South,Karnataka,Bengaluru,P004,Technology,Monitor,5.0,95652.81,2025,2025Q4,2025-10-01
ORD0645,2025-10-15,R03,East,Jharkhand,Ranchi,P011,Office Supplies,Pen Set,1.0,285.6,2025,2025Q4,2025-10-01
ORD0738,2025-10-16,R04,West,Rajasthan,Jaipur,P011,Office Supplies,Pen Set,2.0,665.01,2025,2025Q4,2025-10-01
ORD0772,2025-10-16,R04,West,Rajasthan,Jaipur,P004,Technology,Monitor,2.0,39735.86,2025,2025Q4,2025-10-01
ORD0087,2025-10-17,R04,West,Goa,Panaji,P010,Office Supplies,Notebook,7.0,2908.23,2025,2025Q4,2025-10-01
ORD0302,2025-10-17,R01,North,Punjab,Ludhiana,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q4,2025-10-01
ORD0342,2025-10-17,R02,South,Telangana,Hyderabad,P007,Furniture,Office Chair,2.0,21192.43,2025,2025Q4,2025-10-01
ORD0624,2025-10-18,R01,North,Uttar Pradesh,Lucknow,P012,Office Supplies,File Folder,7.0,1499.96,2025,2025Q4,2025-10-01
ORD0832,2025-10-18,R03,East,West Bengal,Kolkata,P011,Office Supplies,Pen Set,3.0,843.57,2025,2025Q4,2025-10-01
ORD0192,2025-10-19,R04,West,Maharashtra,Mumbai,P001,Technology,Laptop,2.0,146425.23,2025,2025Q4,2025-10-01
ORD0744,2025-10-21,R01,North,Haryana,Gurugram,P012,Office Supplies,File Folder,4.0,912.37,2025,2025Q4,2025-10-01
ORD0650,2025-10-23,R01,North,Haryana,Gurugram,P005,Technology,Keyboard,7.0,22768.0,2025,2025Q4,2025-10-01
ORD0953,2025-10-23,R04,West,Gujarat,Ahmedabad,P010,Office Supplies,Notebook,4.0,1617.54,2025,2025Q4,2025-10-01
ORD0023,2025-10-25,R01,North,Uttar Pradesh,Lucknow,P007,Furniture,Office Chair,2.0,22237.06,2025,2025Q4,2025-10-01
ORD0560,2025-10-25,R01,North,Uttar Pradesh,Lucknow,P004,Technology,Monitor,3.0,57327.49,2025,2025Q4,2025-10-01
ORD0818,2025-10-25,R04,West,Gujarat,Ahmedabad,P002,Technology,Smartphone,7.0,196786.1675,2025,2025Q4,2025-10-01
ORD0797,2025-10-26,R01,North,Uttar Pradesh,Lucknow,P001,Technology,Laptop,6.0,196786.1675,2025,2025Q4,2025-10-01
ORD0548,2025-10-27,R02,South,Tamil Nadu,Chennai,P012,Office Supplies,File Folder,1.0,233.18,2025,2025Q4,2025-10-01
ORD0139,2025-10-28,R01,North,Delhi,New Delhi,P011,Office Supplies,Pen Set,1.0,278.95,2025,2025Q4,2025-10-01
ORD0230,2025-10-28,R01,North,Haryana,Gurugram,P002,Technology,Smartphone,3.0,100664.0,2025,2025Q4,2025-10-01
ORD0675,2025-10-31,R04,West,Rajasthan,Jaipur,P001,Technology,Laptop,3.0,196786.1675,2025,2025Q4,2025-10-01
ORD0791,2025-10-31,R04,West,Maharashtra,Mumbai,P012,Office Supplies,File Folder,1.0,236.37,2025,2025Q4,2025-10-01
ORD0530,2025-11-01,R02,South,Karnataka,Bengaluru,P001,Technology,Laptop,1.0,78348.48,2025,2025Q4,2025-10-01
ORD0621,2025-11-01,R02,South,Telangana,Hyderabad,P003,Technology,Tablet,1.0,27118.31,2025,2025Q4,2025-10-01
ORD0278,2025-11-02,R04,West,Gujarat,Ahmedabad,P003,Technology,Tablet,2.0,54266.34,2025,2025Q4,2025-10-01
ORD0688,2025-11-02,R02,South,Telangana,Hyderabad,P001,Technology,Laptop,2.0,174199.04,2025,2025Q4,2025-10-01
ORD0300,2025-11-03,R01,North,Haryana,Gurugram,P008,Furniture,Office Desk,3.0,54170.69,2025,2025Q4,2025-10-01
ORD0119,2025-11-04,R01,North,Uttar Pradesh,Lucknow,P002,Technology,Smartphone,2.0,63522.6,2025,2025Q4,2025-10-01
ORD0121,2025-11-06,R02,South,Telangana,Hyderabad,P003,Technology,Tablet,5.0,134940.57,2025,2025Q4,2025-10-01
ORD0178,2025-11-07,R02,South,Telangana,Hyderabad,P006,Technology,Printer,7.0,116046.04,2025,2025Q4,2025-10-01
ORD0159,2025-11-10,R01,North,Delhi,New Delhi,P005,Technology,Keyboard,1.0,2709.75,2025,2025Q4,2025-10-01
ORD0037,2025-11-11,R02,South,Telangana,Hyderabad,P004,Technology,Monitor,3.0,61603.35,2025,2025Q4,2025-10-01
ORD0271,2025-11-12,R02,South,Karnataka,Bengaluru,P011,Office Supplies,Pen Set,7.0,2403.09,2025,2025Q4,2025-10-01
ORD0299,2025-11-13,R04,West,Goa,Panaji,P012,Office Supplies,File Folder,7.0,1474.63,2025,2025Q4,2025-10-01
ORD0456,2025-11-17,R04,West,Goa,Panaji,P006,Technology,Printer,4.0,64114.48,2025,2025Q4,2025-10-01
ORD0935,2025-11-17,R02,South,Karnataka,Bengaluru,P009,Furniture,Bookshelf,6.0,52974.19,2025,2025Q4,2025-10-01
ORD0265,2025-11-18,R04,West,Rajasthan,Jaipur,P003,Technology,Tablet,4.0,115231.43,2025,2025Q4,2025-10-01
ORD0335,2025-11-20,R01,North,Uttar Pradesh,Lucknow,P008,Furniture,Office Desk,7.0,116961.92,2025,2025Q4,2025-10-01
ORD0107,2025-11-21,R03,East,Jharkhand,Ranchi,P010,Office Supplies,Notebook,2.0,787.44,2025,2025Q4,2025-10-01
ORD0632,2025-11-21,R04,West,Gujarat,Ahmedabad,P002,Technology,Smartphone,7.0,196786.1675,2025,2025Q4,2025-10-01
ORD0545,2025-11-23,R02,South,Karnataka,Bengaluru,P010,Office Supplies,Notebook,2.0,985.87,2025,2025Q4,2025-10-01
ORD0355,2025-11-24,R03,East,Odisha,Bhubaneswar,P007,Furniture,Office Chair,7.0,72625.12,2025,2025Q4,2025-10-01
ORD0847,2025-11-24,R01,North,Punjab,Ludhiana,P009,Furniture,Bookshelf,4.0,36384.47,2025,2025Q4,2025-10-01
ORD0100,2025-11-27,R04,West,Gujarat,Ahmedabad,P004,Technology,Monitor,4.0,79274.11,2025,2025Q4,2025-10-01
ORD0108,2025-11-27,R01,North,Punjab,Ludhiana,P010,Office Supplies,Notebook,7.0,3074.63,2025,2025Q4,2025-10-01
ORD0324,2025-11-29,R03,East,Odisha,Bhubaneswar,P004,Technology,Monitor,3.0,48849.87,2025,2025Q4,2025-10-01
ORD0494,2025-11-29,R03,East,West Bengal,Kolkata,P005,Technology,Keyboard,2.0,4907.49,2025,2025Q4,2025-10-01
ORD0541,2025-11-30,R02,South,Karnataka,Bengaluru,P004,Technology,Monitor,3.0,60326.69,2025,2025Q4,2025-10-01
ORD0041,2025-12-04,R01,North,Punjab,Ludhiana,P011,Office Supplies,Pen Set,2.0,532.68,2025,2025Q4,2025-10-01
ORD0225,2025-12-05,R02,South,Karnataka,Bengaluru,P003,Technology,Tablet,2.0,56486.15,2025,2025Q4,2025-10-01
ORD0461,2025-12-05,R01,North,Delhi,New Delhi,P007,Furniture,Office Chair,2.0,23373.97,2025,2025Q4,2025-10-01
ORD0474,2025-12-05,R03,East,West Bengal,Kolkata,P001,Technology,Laptop,3.0,189501.63,2025,2025Q4,2025-10-01
ORD0540,2025-12-08,R01,North,Uttar Pradesh,Lucknow,P004,Technology,Monitor,3.0,51199.52,2025,2025Q4,2025-10-01
ORD0510,2025-12-09,R04,West,Gujarat,Ahmedabad,P001,Technology,Laptop,5.0,196786.1675,2025,2025Q4,2025-10-01
ORD0173,2025-12-10,R04,West,Rajasthan,Jaipur,P007,Furniture,Office Chair,2.0,24532.12,2025,2025Q4,2025-10-01
ORD0532,2025-12-10,R02,South,Karnataka,Bengaluru,P005,Technology,Keyboard,3.0,9223.21,2025,2025Q4,2025-10-01
ORD0807,2025-12-11,R01,North,Uttar Pradesh,Lucknow,P010,Office Supplies,Notebook,5.0,1935.46,2025,2025Q4,2025-10-01
ORD0018,2025-12-13,R01,North,Haryana,Gurugram,P006,Technology,Printer,2.0,29028.12,2025,2025Q4,2025-10-01
ORD0332,2025-12-19,R02,South,Telangana,Hyderabad,P011,Office Supplies,Pen Set,3.0,971.82,2025,2025Q4,2025-10-01
ORD0394,2025-12-20,R03,East,Bihar,Patna,P011,Office Supplies,Pen Set,1.0,245.69,2025,2025Q4,2025-10-01
ORD0587,2025-12-21,R03,East,West Bengal,Kolkata,P001,Technology,Laptop,7.0,196786.1675,2025,2025Q4,2025-10-01
ORD0921,2025-12-21,R03,East,West Bengal,Kolkata,P003,Technology,Tablet,3.0,68798.42,2025,2025Q4,2025-10-01
ORD0661,2025-12-23,R03,East,Jharkhand,Ranchi,P010,Office Supplies,Notebook,5.0,1973.98,2025,2025Q4,2025-10-01
ORD0897,2025-12-23,R04,West,Goa,Panaji,P010,Office Supplies,Notebook,3.0,1312.61,2025,2025Q4,2025-10-01
ORD0658,2025-12-24,R02,South,Kerala,Kochi,P003,Technology,Tablet,1.0,28087.27,2025,2025Q4,2025-10-01
ORD0140,2025-12-27,R02,South,Tamil Nadu,Chennai,P006,Technology,Printer,5.0,79736.41,2025,2025Q4,2025-10-01
ORD0453,2025-12-27,R02,South,Karnataka,Bengaluru,P002,Technology,Smartphone,2.0,70628.31,2025,2025Q4,2025-10-01
ORD0272,2025-12-28,R04,West,Maharashtra,Mumbai,P009,Furniture,Bookshelf,6.0,55699.14,2025,2025Q4,2025-10-01
